Date_UTC,Time_UTC,Sun_Longitude,Moon_Longitude,Venus_Longitude
1984-12-31,00:00,279.7163,18.0595,325.448
1985-01-01,00:00,280.7355,29.9125,326.5718
1985-01-02,00:00,281.7547,41.8777,327.6921
1985-01-03,00:00,282.7738,54.0351,328.8088
1985-01-04,00:00,283.7929,66.4529,329.9218
1985-01-05,00:00,284.8119,79.1815,331.0309
1985-01-06,00:00,285.8309,92.2479,332.1359
1985-01-07,00:00,286.8498,105.6508,333.2369
1985-01-08,00:00,287.8686,119.3598,334.3336
1985-01-09,00:00,288.8874,133.3182,335.4259
1985-01-10,00:00,289.9062,147.4514,336.5137
1985-01-11,00:00,290.925,161.6793,337.5969
1985-01-12,00:00,291.9438,175.9282,338.6753
1985-01-13,00:00,292.9625,190.1405,339.7488
1985-01-14,00:00,293.9812,204.2777,340.8173
1985-01-15,00:00,294.9999,218.3188,341.8806
1985-01-16,00:00,296.0186,232.2534,342.9386
1985-01-17,00:00,297.0372,246.0741,343.991
1985-01-18,00:00,298.0557,259.7694,345.0377
1985-01-19,00:00,299.0742,273.3196,346.0785
1985-01-20,00:00,300.0925,286.6975,347.1132
1985-01-21,00:00,301.1106,299.8718,348.1416
1985-01-22,00:00,302.1285,312.8142,349.1634
1985-01-23,00:00,303.1463,325.5066,350.1783
1985-01-24,00:00,304.1638,337.9469,351.1862
1985-01-25,00:00,305.181,350.1532,352.1867
1985-01-26,00:00,306.198,2.1636,353.1796
1985-01-27,00:00,307.2146,14.0353,354.1645
1985-01-28,00:00,308.231,25.8411,355.1412
1985-01-29,00:00,309.247,37.6655,356.1093
1985-01-30,00:00,310.2627,49.5997,357.0685
1985-01-31,00:00,311.278,61.7367,358.0185
1985-02-01,00:00,312.293,74.1639,358.9589
1985-02-02,00:00,313.3076,86.9555,359.8894
1985-02-03,00:00,314.3219,100.1618,0.8095
1985-02-04,00:00,315.3358,113.7994,1.719
1985-02-05,00:00,316.3493,127.8428,2.6173
1985-02-06,00:00,317.3625,142.2214,3.5041
1985-02-07,00:00,318.3754,156.8273,4.379
1985-02-08,00:00,319.388,171.531,5.2415
1985-02-09,00:00,320.4002,186.2047,6.0912
1985-02-10,00:00,321.4122,200.7421,6.9277
1985-02-11,00:00,322.4239,215.0713,7.7504
1985-02-12,00:00,323.4352,229.1564,8.559
1985-02-13,00:00,324.4463,242.991,9.3528
1985-02-14,00:00,325.4571,256.5876,10.1314
1985-02-15,00:00,326.4676,269.9662,10.894
1985-02-16,00:00,327.4777,283.1458,11.6402
1985-02-17,00:00,328.4874,296.1385,12.3693
1985-02-18,00:00,329.4968,308.9491,13.0805
1985-02-19,00:00,330.5058,321.5763,13.7733
1985-02-20,00:00,331.5144,334.0179,14.4467
1985-02-21,00:00,332.5225,346.2762,15.1
1985-02-22,00:00,333.5301,358.3625,15.7325
1985-02-23,00:00,334.5373,10.3019,16.3432
1985-02-24,00:00,335.5439,22.1346,16.9312
1985-02-25,00:00,336.5501,33.9162,17.4957
1985-02-26,00:00,337.5557,45.7168,18.0357
1985-02-27,00:00,338.5607,57.6183,18.5503
1985-02-28,00:00,339.5652,69.7101,19.0383
1985-03-01,00:00,340.5691,82.0842,19.4988
1985-03-02,00:00,341.5725,94.8268,19.9308
1985-03-03,00:00,342.5753,108.0086,20.3332
1985-03-04,00:00,343.5775,121.671,20.7048
1985-03-05,00:00,344.5791,135.8136,21.0447
1985-03-06,00:00,345.5802,150.3834,21.3518
1985-03-07,00:00,346.5808,165.2741,21.625
1985-03-08,00:00,347.5808,180.3384,21.8633
1985-03-09,00:00,348.5803,195.4113,22.0658
1985-03-10,00:00,349.5793,210.3399,22.2315
1985-03-11,00:00,350.5779,225.0056,22.3596
1985-03-12,00:00,351.576,239.3359,22.4492
1985-03-13,00:00,352.5736,253.3025,22.4996
1985-03-14,00:00,353.5708,266.9122,22.5101
1985-03-15,00:00,354.5675,280.1936,22.4802
1985-03-16,00:00,355.5638,293.1858,22.4093
1985-03-17,00:00,356.5595,305.9292,22.2972
1985-03-18,00:00,357.5548,318.4605,22.1438
1985-03-19,00:00,358.5496,330.8101,21.9489
1985-03-20,00:00,359.5438,343.0028,21.713
1985-03-21,00:00,0.5375,355.0599,21.4363
1985-03-22,00:00,1.5306,7.0028,21.1198
1985-03-23,00:00,2.5232,18.8567,20.7643
1985-03-24,00:00,3.5152,30.6536,20.3712
1985-03-25,00:00,4.5066,42.4353,19.942
1985-03-26,00:00,5.4974,54.2544,19.4788
1985-03-27,00:00,6.4875,66.1745,18.9838
1985-03-28,00:00,7.4771,78.2685,18.4595
1985-03-29,00:00,8.4659,90.616,17.909
1985-03-30,00:00,9.4542,103.2971,17.3353
1985-03-31,00:00,10.4418,116.3851,16.742
1985-04-01,00:00,11.4287,129.9345,16.1329
1985-04-02,00:00,12.415,143.9686,15.512
1985-04-03,00:00,13.4007,158.4658,14.8832
1985-04-04,00:00,14.3857,173.3515,14.251
1985-04-05,00:00,15.3701,188.5005,13.6196
1985-04-06,00:00,16.354,203.7516,12.9933
1985-04-07,00:00,17.3373,218.9331,12.3765
1985-04-08,00:00,18.3201,233.8909,11.7732
1985-04-09,00:00,19.3024,248.5091,11.1873
1985-04-10,00:00,20.2841,262.7199,10.6225
1985-04-11,00:00,21.2654,276.5007,10.0822
1985-04-12,00:00,22.2462,289.8656,9.5694
1985-04-13,00:00,23.2266,302.8531,9.0869
1985-04-14,00:00,24.2065,315.5154,8.6371
1985-04-15,00:00,25.1859,327.9098,8.222
1985-04-16,00:00,26.1648,340.0923,7.8434
1985-04-17,00:00,27.1432,352.1147,7.5027
1985-04-18,00:00,28.1211,4.0231,7.2009
1985-04-19,00:00,29.0985,15.8582,6.9388
1985-04-20,00:00,30.0753,27.6571,6.7171
1985-04-21,00:00,31.0517,39.455,6.5359
1985-04-22,00:00,32.0275,51.2881,6.3954
1985-04-23,00:00,33.0028,63.1961,6.2954
1985-04-24,00:00,33.9774,75.2235,6.2356
1985-04-25,00:00,34.9516,87.4208,6.2155
1985-04-26,00:00,35.9251,99.8438,6.2347
1985-04-27,00:00,36.8981,112.5512,6.2923
1985-04-28,00:00,37.8705,125.5998,6.3877
1985-04-29,00:00,38.8423,139.0379,6.52
1985-04-30,00:00,39.8135,152.895,6.6883
1985-05-01,00:00,40.7841,167.1717,6.8916
1985-05-02,00:00,41.7542,181.8295,7.1292
1985-05-03,00:00,42.7237,196.7864,7.3998
1985-05-04,00:00,43.6928,211.9202,7.7027
1985-05-05,00:00,44.6613,227.0814,8.0368
1985-05-06,00:00,45.6293,242.1146,8.401
1985-05-07,00:00,46.597,256.8809,8.7945
1985-05-08,00:00,47.5642,271.2759,9.2161
1985-05-09,00:00,48.531,285.2389,9.6648
1985-05-10,00:00,49.4974,298.7527,10.1397
1985-05-11,00:00,50.4635,311.8366,10.6397
1985-05-12,00:00,51.4292,324.5368,11.1638
1985-05-13,00:00,52.3946,336.9157,11.7112
1985-05-14,00:00,53.3596,349.0437,12.2809
1985-05-15,00:00,54.3243,0.9924,12.8719
1985-05-16,00:00,55.2886,12.8302,13.4835
1985-05-17,00:00,56.2526,24.6193,14.1148
1985-05-18,00:00,57.2162,36.4147,14.765
1985-05-19,00:00,58.1794,48.2636,15.4333
1985-05-20,00:00,59.1422,60.2062,16.119
1985-05-21,00:00,60.1047,72.2772,16.8215
1985-05-22,00:00,61.0668,84.5069,17.5399
1985-05-23,00:00,62.0285,96.9238,18.2738
1985-05-24,00:00,62.9898,109.5555,19.0224
1985-05-25,00:00,63.9507,122.43,19.7853
1985-05-26,00:00,64.9112,135.5747,20.5618
1985-05-27,00:00,65.8713,149.0141,21.3515
1985-05-28,00:00,66.831,162.7656,22.1538
1985-05-29,00:00,67.7902,176.8335,22.9684
1985-05-30,00:00,68.7491,191.2014,23.7947
1985-05-31,00:00,69.7076,205.8257,24.6324
1985-06-01,00:00,70.6657,220.6323,25.481
1985-06-02,00:00,71.6235,235.5182,26.3403
1985-06-03,00:00,72.581,250.3604,27.2098
1985-06-04,00:00,73.5382,265.0314,28.0893
1985-06-05,00:00,74.4952,279.4165,28.9782
1985-06-06,00:00,75.4519,293.4298,29.8765
1985-06-07,00:00,76.4085,307.0233,30.7836
1985-06-08,00:00,77.3648,320.1888,31.6993
1985-06-09,00:00,78.321,332.9528,32.6233
1985-06-10,00:00,79.2771,345.3686,33.5553
1985-06-11,00:00,80.233,357.507,34.495
1985-06-12,00:00,81.1888,9.448,35.4421
1985-06-13,00:00,82.1444,21.2744,36.3963
1985-06-14,00:00,83.1,33.0659,37.3574
1985-06-15,00:00,84.0554,44.896,38.3251
1985-06-16,00:00,85.0106,56.8285,39.2992
1985-06-17,00:00,85.9658,68.9151,40.2795
1985-06-18,00:00,86.9208,81.1944,41.2658
1985-06-19,00:00,87.8757,93.6915,42.2578
1985-06-20,00:00,88.8304,106.4182,43.2554
1985-06-21,00:00,89.7849,119.376,44.2583
1985-06-22,00:00,90.7394,132.5587,45.2664
1985-06-23,00:00,91.6936,145.9566,46.2796
1985-06-24,00:00,92.6477,159.5594,47.2976
1985-06-25,00:00,93.6016,173.3579,48.3203
1985-06-26,00:00,94.5553,187.3431,49.3477
1985-06-27,00:00,95.5089,201.5024,50.3796
1985-06-28,00:00,96.4623,215.8143,51.4158
1985-06-29,00:00,97.4156,230.242,52.4563
1985-06-30,00:00,98.3687,244.7285,53.501
1985-07-01,00:00,99.3218,259.197,54.5497
1985-07-02,00:00,100.2748,273.5556,55.6025
1985-07-03,00:00,101.2278,287.7095,56.6592
1985-07-04,00:00,102.1807,301.5744,57.7197
1985-07-05,00:00,103.1337,315.0901,58.7839
1985-07-06,00:00,104.0868,328.2277,59.8518
1985-07-07,00:00,105.0399,340.9926,60.9233
1985-07-08,00:00,105.9931,353.4203,61.9982
1985-07-09,00:00,106.9464,5.5706,63.0764
1985-07-10,00:00,107.8998,17.5198,64.158
1985-07-11,00:00,108.8533,29.3538,65.2427
1985-07-12,00:00,109.8069,41.1618,66.3305
1985-07-13,00:00,110.7607,53.0307,67.4214
1985-07-14,00:00,111.7146,65.0403,68.5152
1985-07-15,00:00,112.6687,77.2582,69.6119
1985-07-16,00:00,113.6229,89.7352,70.7113
1985-07-17,00:00,114.5772,102.5012,71.8135
1985-07-18,00:00,115.5317,115.5629,72.9183
1985-07-19,00:00,116.4863,128.9035,74.0257
1985-07-20,00:00,117.4409,142.4874,75.1356
1985-07-21,00:00,118.3957,156.2661,76.2479
1985-07-22,00:00,119.3506,170.1882,77.3627
1985-07-23,00:00,120.3056,184.2073,78.4798
1985-07-24,00:00,121.2606,198.287,79.5992
1985-07-25,00:00,122.2158,212.4024,80.7208
1985-07-26,00:00,123.171,226.5356,81.8447
1985-07-27,00:00,124.1263,240.6692,82.9708
1985-07-28,00:00,125.0818,254.7795,84.0991
1985-07-29,00:00,126.0374,268.8304,85.2296
1985-07-30,00:00,126.9931,282.7728,86.3622
1985-07-31,00:00,127.949,296.5487,87.497
1985-08-01,00:00,128.9052,310.0991,88.6339
1985-08-02,00:00,129.8616,323.3746,89.7729
1985-08-03,00:00,130.8182,336.3447,90.914
1985-08-04,00:00,131.7752,349.0029,92.0571
1985-08-05,00:00,132.7324,1.3691,93.2022
1985-08-06,00:00,133.69,13.4872,94.3494
1985-08-07,00:00,134.6479,25.421,95.4985
1985-08-08,00:00,135.6062,37.2487,96.6495
1985-08-09,00:00,136.5649,49.0581,97.8024
1985-08-10,00:00,137.5239,60.9405,98.9572
1985-08-11,00:00,138.4833,72.9857,100.1139
1985-08-12,00:00,139.4431,85.2754,101.2723
1985-08-13,00:00,140.4032,97.8766,102.4325
1985-08-14,00:00,141.3638,110.8337,103.5945
1985-08-15,00:00,142.3247,124.1622,104.7581
1985-08-16,00:00,143.286,137.8435,105.9235
1985-08-17,00:00,144.2477,151.8263,107.0904
1985-08-18,00:00,145.2097,166.0328,108.259
1985-08-19,00:00,146.1721,180.3717,109.4291
1985-08-20,00:00,147.1347,194.7533,110.6008
1985-08-21,00:00,148.0977,209.1023,111.774
1985-08-22,00:00,149.061,223.3647,112.9487
1985-08-23,00:00,150.0246,237.5081,114.1249
1985-08-24,00:00,150.9886,251.5161,115.3025
1985-08-25,00:00,151.9528,265.3806,116.4817
1985-08-26,00:00,152.9174,279.094,117.6623
1985-08-27,00:00,153.8824,292.6442,118.8445
1985-08-28,00:00,154.8477,306.0129,120.028
1985-08-29,00:00,155.8134,319.1779,121.2131
1985-08-30,00:00,156.7795,332.1178,122.3996
1985-08-31,00:00,157.7461,344.8181,123.5876
1985-09-01,00:00,158.7131,357.2765,124.7771
1985-09-02,00:00,159.6806,9.5071,125.9679
1985-09-03,00:00,160.6486,21.5411,127.1603
1985-09-04,00:00,161.6171,33.4272,128.354
1985-09-05,00:00,162.5861,45.2291,129.5491
1985-09-06,00:00,163.5557,57.0229,130.7457
1985-09-07,00:00,164.5259,68.8932,131.9436
1985-09-08,00:00,165.4965,80.9287,133.1429
1985-09-09,00:00,166.4678,93.217,134.3435
1985-09-10,00:00,167.4396,105.8372,135.5454
1985-09-11,00:00,168.412,118.8509,136.7486
1985-09-12,00:00,169.385,132.2932,137.9531
1985-09-13,00:00,170.3585,146.1624,139.1588
1985-09-14,00:00,171.3326,160.4149,140.3657
1985-09-15,00:00,172.3072,174.9665,141.5738
1985-09-16,00:00,173.2823,189.7028,142.7831
1985-09-17,00:00,174.258,204.4964,143.9935
1985-09-18,00:00,175.2341,219.2269,145.205
1985-09-19,00:00,176.2106,233.797,146.4175
1985-09-20,00:00,177.1877,248.1401,147.6312
1985-09-21,00:00,178.1652,262.2201,148.8459
1985-09-22,00:00,179.1431,276.0257,150.0616
1985-09-23,00:00,180.1215,289.5617,151.2784
1985-09-24,00:00,181.1004,302.8416,152.4963
1985-09-25,00:00,182.0797,315.8813,153.7151
1985-09-26,00:00,183.0596,328.6957,154.935
1985-09-27,00:00,184.0399,341.2987,156.1559
1985-09-28,00:00,185.0208,353.7034,157.3778
1985-09-29,00:00,186.0022,5.9254,158.6008
1985-09-30,00:00,186.9842,17.9852,159.8247
1985-10-01,00:00,187.9668,29.9107,161.0496
1985-10-02,00:00,188.9499,41.7396,162.2755
1985-10-03,00:00,189.9337,53.5196,163.5024
1985-10-04,00:00,190.918,65.3093,164.7303
1985-10-05,00:00,191.903,77.1769,165.9591
1985-10-06,00:00,192.8886,89.1979,167.1888
1985-10-07,00:00,193.8749,101.4523,168.4195
1985-10-08,00:00,194.8618,114.0189,169.6511
1985-10-09,00:00,195.8493,126.9684,170.8835
1985-10-10,00:00,196.8375,140.3541,172.1168
1985-10-11,00:00,197.8263,154.2001,173.351
1985-10-12,00:00,198.8158,168.4919,174.5859
1985-10-13,00:00,199.8059,183.1688,175.8217
1985-10-14,00:00,200.7965,198.1255,177.0582
1985-10-15,00:00,201.7877,213.2234,178.2954
1985-10-16,00:00,202.7795,228.3102,179.5333
1985-10-17,00:00,203.7718,243.2422,180.7719
1985-10-18,00:00,204.7646,257.9041,182.0111
1985-10-19,00:00,205.7579,272.2192,183.251
1985-10-20,00:00,206.7517,286.1509,184.4915
1985-10-21,00:00,207.7459,299.6968,185.7325
1985-10-22,00:00,208.7406,312.8797,186.9742
1985-10-23,00:00,209.7358,325.738,188.2165
1985-10-24,00:00,210.7315,338.3172,189.4593
1985-10-25,00:00,211.7276,350.6644,190.7027
1985-10-26,00:00,212.7243,2.8245,191.9467
1985-10-27,00:00,213.7214,14.8387,193.1912
1985-10-28,00:00,214.7191,26.7449,194.4363
1985-10-29,00:00,215.7173,38.5787,195.682
1985-10-30,00:00,216.716,50.3752,196.9282
1985-10-31,00:00,217.7153,62.1718,198.1749
1985-11-01,00:00,218.7151,74.0096,199.4221
1985-11-02,00:00,219.7155,85.9358,200.6699
1985-11-03,00:00,220.7165,98.0035,201.9181
1985-11-04,00:00,221.718,110.2719,203.1669
1985-11-05,00:00,222.7201,122.8045,204.4161
1985-11-06,00:00,223.7228,135.6643,205.6658
1985-11-07,00:00,224.7261,148.9086,206.916
1985-11-08,00:00,225.73,162.5791,208.1666
1985-11-09,00:00,226.7344,176.6919,209.4177
1985-11-10,00:00,227.7394,191.2264,210.6691
1985-11-11,00:00,228.7449,206.117,211.921
1985-11-12,00:00,229.7509,221.2525,213.1732
1985-11-13,00:00,230.7574,236.4853,214.4257
1985-11-14,00:00,231.7644,251.6505,215.6785
1985-11-15,00:00,232.7718,266.5914,216.9316
1985-11-16,00:00,233.7796,281.1822,218.185
1985-11-17,00:00,234.7877,295.3428,219.4386
1985-11-18,00:00,235.7962,309.0414,220.6924
1985-11-19,00:00,236.8051,322.2893,221.9465
1985-11-20,00:00,237.8143,335.1289,223.2008
1985-11-21,00:00,238.8239,347.6224,224.4553
1985-11-22,00:00,239.8337,359.8409,225.71
1985-11-23,00:00,240.844,11.8568,226.9649
1985-11-24,00:00,241.8545,23.7382,228.22
1985-11-25,00:00,242.8654,35.5461,229.4753
1985-11-26,00:00,243.8767,47.3331,230.7308
1985-11-27,00:00,244.8883,59.1429,231.9865
1985-11-28,00:00,245.9002,71.012,233.2424
1985-11-29,00:00,246.9125,82.9717,234.4985
1985-11-30,00:00,247.9252,95.0503,235.7547
1985-12-01,00:00,248.9383,107.2763,237.0112
1985-12-02,00:00,249.9517,119.6809,238.2678
1985-12-03,00:00,250.9655,132.299,239.5246
1985-12-04,00:00,251.9797,145.1704,240.7816
1985-12-05,00:00,252.9943,158.3367,242.0388
1985-12-06,00:00,254.0093,171.8373,243.2962
1985-12-07,00:00,255.0246,185.7018,244.5537
1985-12-08,00:00,256.0403,199.9396,245.8113
1985-12-09,00:00,257.0563,214.5293,247.0691
1985-12-10,00:00,258.0727,229.4084,248.3271
1985-12-11,00:00,259.0893,244.4711,249.5851
1985-12-12,00:00,260.1062,259.5751,250.8432
1985-12-13,00:00,261.1234,274.5601,252.1014
1985-12-14,00:00,262.1407,289.2742,253.3596
1985-12-15,00:00,263.1582,303.598,254.6179
1985-12-16,00:00,264.1759,317.4604,255.8762
1985-12-17,00:00,265.1937,330.842,257.1345
1985-12-18,00:00,266.2116,343.7683,258.3928
1985-12-19,00:00,267.2296,356.2974,259.6511
1985-12-20,00:00,268.2476,8.5076,260.9094
1985-12-21,00:00,269.2658,20.4862,262.1677
1985-12-22,00:00,270.284,32.3212,263.426
1985-12-23,00:00,271.3023,44.0952,264.6842
1985-12-24,00:00,272.3206,55.8814,265.9425
1985-12-25,00:00,273.3391,67.7407,267.2007
1985-12-26,00:00,274.3575,79.7204,268.459
1985-12-27,00:00,275.3761,91.8538,269.7172
1985-12-28,00:00,276.3947,104.1611,270.9755
1985-12-29,00:00,277.4134,116.6526,272.2337
1985-12-30,00:00,278.4322,129.3322,273.492
1985-12-31,00:00,279.4511,142.2024,274.7502
1986-01-01,00:00,280.4701,155.2681,276.0085
1986-01-02,00:00,281.4891,168.5403,277.2668
1986-01-03,00:00,282.5083,182.0353,278.5251
1986-01-04,00:00,283.5275,195.7726,279.7834
1986-01-05,00:00,284.5468,209.7673,281.0417
1986-01-06,00:00,285.5662,224.0209,282.3001
1986-01-07,00:00,286.5857,238.51,283.5584
1986-01-08,00:00,287.6052,253.1778,284.8167
1986-01-09,00:00,288.6246,267.931,286.075
1986-01-10,00:00,289.6441,282.6476,287.3332
1986-01-11,00:00,290.6635,297.1935,288.5914
1986-01-12,00:00,291.6828,311.4453,289.8495
1986-01-13,00:00,292.702,325.3111,291.1075
1986-01-14,00:00,293.721,338.7426,292.3654
1986-01-15,00:00,294.7399,351.7369,293.6232
1986-01-16,00:00,295.7586,4.3307,294.8809
1986-01-17,00:00,296.7771,16.5896,296.1384
1986-01-18,00:00,297.7953,28.5974,297.3958
1986-01-19,00:00,298.8134,40.4468,298.6531
1986-01-20,00:00,299.8312,52.2317,299.9102
1986-01-21,00:00,300.8487,64.041,301.1671
1986-01-22,00:00,301.866,75.9539,302.4239
1986-01-23,00:00,302.8831,88.0353,303.6806
1986-01-24,00:00,303.8999,100.3327,304.9371
1986-01-25,00:00,304.9165,112.8735,306.1934
1986-01-26,00:00,305.9328,125.6647,307.4496
1986-01-27,00:00,306.9489,138.6954,308.7057
1986-01-28,00:00,307.9648,151.9414,309.9616
1986-01-29,00:00,308.9805,165.3726,311.2173
1986-01-30,00:00,309.9959,178.9605,312.473
1986-01-31,00:00,311.0112,192.6836,313.7285
1986-02-01,00:00,312.0262,206.5303,314.9839
1986-02-02,00:00,313.0411,220.4963,316.2392
1986-02-03,00:00,314.0557,234.5787,317.4943
1986-02-04,00:00,315.0701,248.7673,318.7493
1986-02-05,00:00,316.0843,263.0355,320.0041
1986-02-06,00:00,317.0982,277.3349,321.2588
1986-02-07,00:00,318.1119,291.5947,322.5133
1986-02-08,00:00,319.1252,305.7286,323.7677
1986-02-09,00:00,320.1383,319.648,325.0218
1986-02-10,00:00,321.1509,333.2765,326.2757
1986-02-11,00:00,322.1632,346.5629,327.5294
1986-02-12,00:00,323.1751,359.4881,328.7828
1986-02-13,00:00,324.1866,12.0661,330.036
1986-02-14,00:00,325.1976,24.3397,331.2889
1986-02-15,00:00,326.2081,36.3742,332.5415
1986-02-16,00:00,327.2182,48.2503,333.7938
1986-02-17,00:00,328.2278,60.0572,335.0458
1986-02-18,00:00,329.2369,71.8867,336.2975
1986-02-19,00:00,330.2455,83.8275,337.5489
1986-02-20,00:00,331.2535,95.9595,338.7999
1986-02-21,00:00,332.2611,108.3488,340.0506
1986-02-22,00:00,333.2682,121.0413,341.301
1986-02-23,00:00,334.2749,134.0584,342.5511
1986-02-24,00:00,335.281,147.3946,343.8008
1986-02-25,00:00,336.2866,161.0182,345.0502
1986-02-26,00:00,337.2918,174.877,346.2992
1986-02-27,00:00,338.2965,188.9074,347.548
1986-02-28,00:00,339.3008,203.0443,348.7964
1986-03-01,00:00,340.3047,217.2306,350.0445
1986-03-02,00:00,341.3082,231.4217,351.2923
1986-03-03,00:00,342.3112,245.5855,352.5398
1986-03-04,00:00,343.3139,259.6988,353.787
1986-03-05,00:00,344.3161,273.7412,355.0338
1986-03-06,00:00,345.3179,287.6892,356.2804
1986-03-07,00:00,346.3192,301.5134,357.5266
1986-03-08,00:00,347.3201,315.1779,358.7724
1986-03-09,00:00,348.3205,328.644,0.0179
1986-03-10,00:00,349.3204,341.8761,1.263
1986-03-11,00:00,350.3198,354.8482,2.5078
1986-03-12,00:00,351.3187,7.5491,3.7521
1986-03-13,00:00,352.3169,19.9863,4.996
1986-03-14,00:00,353.3147,32.1865,6.2395
1986-03-15,00:00,354.3118,44.1942,7.4825
1986-03-16,00:00,355.3083,56.0696,8.7251
1986-03-17,00:00,356.3042,67.8848,9.9672
1986-03-18,00:00,357.2995,79.72,11.2088
1986-03-19,00:00,358.2941,91.6596,12.4499
1986-03-20,00:00,359.2881,103.7871,13.6905
1986-03-21,00:00,0.2815,116.1798,14.9307
1986-03-22,00:00,1.2743,128.9022,16.1703
1986-03-23,00:00,2.2664,141.9987,17.4094
1986-03-24,00:00,3.258,155.4864,18.6479
1986-03-25,00:00,4.2489,169.3503,19.886
1986-03-26,00:00,5.2392,183.5417,21.1235
1986-03-27,00:00,6.229,197.9825,22.3606
1986-03-28,00:00,7.2182,212.5749,23.5971
1986-03-29,00:00,8.2069,227.2148,24.8331
1986-03-30,00:00,9.195,241.805,26.0687
1986-03-31,00:00,10.1827,256.2651,27.3038
1986-04-01,00:00,11.1699,270.5365,28.5383
1986-04-02,00:00,12.1566,284.5824,29.7724
1986-04-03,00:00,13.1429,298.3841,31.0061
1986-04-04,00:00,14.1286,311.9361,32.2392
1986-04-05,00:00,15.1138,325.2409,33.4719
1986-04-06,00:00,16.0986,338.3053,34.704
1986-04-07,00:00,17.0828,351.1387,35.9357
1986-04-08,00:00,18.0665,3.7521,37.1668
1986-04-09,00:00,19.0497,16.1598,38.3974
1986-04-10,00:00,20.0322,28.3808,39.6275
1986-04-11,00:00,21.0143,40.4402,40.857
1986-04-12,00:00,21.9957,52.3716,42.0859
1986-04-13,00:00,22.9766,64.2175,43.3142
1986-04-14,00:00,23.9568,76.0298,44.542
1986-04-15,00:00,24.9364,87.8694,45.7691
1986-04-16,00:00,25.9155,99.8048,46.9957
1986-04-17,00:00,26.8939,111.9097,48.2216
1986-04-18,00:00,27.8716,124.2593,49.4468
1986-04-19,00:00,28.8488,136.9257,50.6714
1986-04-20,00:00,29.8254,149.9703,51.8954
1986-04-21,00:00,30.8013,163.4361,53.1187
1986-04-22,00:00,31.7766,177.3375,54.3413
1986-04-23,00:00,32.7514,191.6527,55.5633
1986-04-24,00:00,33.7256,206.3185,56.7846
1986-04-25,00:00,34.6993,221.2323,58.0052
1986-04-26,00:00,35.6725,236.2622,59.2252
1986-04-27,00:00,36.6452,251.2646,60.4445
1986-04-28,00:00,37.6174,266.1045,61.6632
1986-04-29,00:00,38.5892,280.6735,62.8813
1986-04-30,00:00,39.5606,294.8998,64.0987
1986-05-01,00:00,40.5316,308.7505,65.3155
1986-05-02,00:00,41.5021,322.2257,66.5317
1986-05-03,00:00,42.4723,335.3499,67.7473
1986-05-04,00:00,43.442,348.1624,68.9623
1986-05-05,00:00,44.4114,0.709,70.1766
1986-05-06,00:00,45.3803,13.0363,71.3903
1986-05-07,00:00,46.3488,25.1882,72.6033
1986-05-08,00:00,47.3168,37.2044,73.8156
1986-05-09,00:00,48.2844,49.1211,75.0273
1986-05-10,00:00,49.2516,60.9723,76.2383
1986-05-11,00:00,50.2183,72.7922,77.4485
1986-05-12,00:00,51.1845,84.6177,78.6581
1986-05-13,00:00,52.1503,96.4904,79.8669
1986-05-14,00:00,53.1156,108.4583,81.0749
1986-05-15,00:00,54.0804,120.5766,82.2822
1986-05-16,00:00,55.0447,132.9066,83.4886
1986-05-17,00:00,56.0085,145.5135,84.6943
1986-05-18,00:00,56.9719,158.4621,85.8991
1986-05-19,00:00,57.9348,171.809,87.1031
1986-05-20,00:00,58.8972,185.5938,88.3062
1986-05-21,00:00,59.8592,199.8268,89.5085
1986-05-22,00:00,60.8207,214.4777,90.7099
1986-05-23,00:00,61.7819,229.4674,91.9104
1986-05-24,00:00,62.7426,244.6693,93.11
1986-05-25,00:00,63.7031,259.9214,94.3088
1986-05-26,00:00,64.6631,275.0513,95.5066
1986-05-27,00:00,65.6229,289.9038,96.7036
1986-05-28,00:00,66.5825,304.3645,97.8998
1986-05-29,00:00,67.5418,318.3712,99.095
1986-05-30,00:00,68.5008,331.912,100.2894
1986-05-31,00:00,69.4596,345.0154,101.483
1986-06-01,00:00,70.4182,357.7363,102.6756
1986-06-02,00:00,71.3766,10.1434,103.8674
1986-06-03,00:00,72.3348,22.3093,105.0582
1986-06-04,00:00,73.2927,34.303,106.2482
1986-06-05,00:00,74.2505,46.1864,107.4372
1986-06-06,00:00,75.208,58.012,108.6252
1986-06-07,00:00,76.1652,69.8231,109.8123
1986-06-08,00:00,77.1223,81.6551,110.9984
1986-06-09,00:00,78.0791,93.538,112.1834
1986-06-10,00:00,79.0356,105.4999,113.3674
1986-06-11,00:00,79.9919,117.57,114.5504
1986-06-12,00:00,80.9479,129.7821,115.7322
1986-06-13,00:00,81.9037,142.1768,116.9129
1986-06-14,00:00,82.8592,154.8018,118.0925
1986-06-15,00:00,83.8145,167.7103,119.2708
1986-06-16,00:00,84.7695,180.9569,120.448
1986-06-17,00:00,85.7242,194.5895,121.6238
1986-06-18,00:00,86.6787,208.6385,122.7985
1986-06-19,00:00,87.633,223.1031,123.9717
1986-06-20,00:00,88.5871,237.9382,125.1437
1986-06-21,00:00,89.541,253.0467,126.3143
1986-06-22,00:00,90.4948,268.2835,127.4835
1986-06-23,00:00,91.4484,283.4735,128.6514
1986-06-24,00:00,92.4019,298.4415,129.8178
1986-06-25,00:00,93.3554,313.0429,130.9829
